year,species,port,county,lob_zone,weight_type,weight,value,trip_n,harv_n
2020,Crab Jonah,Portland,Cumberland,F,Live Pounds,7049.4,5807.3,52,9
2020,Crab Jonah,South Bristol,Lincoln,E,Live Pounds,11542,7189.45,60,16
2020,Crab Jonah,Steuben,Washington,A,Live Pounds,4172,2115.3,14,5
2020,Crab Jonah,Vinalhaven,Knox,C,Live Pounds,27972,12987.15,78,15
2020,Cusk,Other Maine,Not-Specified,UK,Live Pounds,1048.81,1340.25,13,4
2020,Cusk,Portland,Cumberland,F,Live Pounds,1207.47,881.29,50,12
2020,Elver,Addison,Washington,A,Live Pounds,91.25,45489.57,62,31
2020,Elver,Bangor,Penobscot,D,Live Pounds,50.32,34494.37,13,9
2020,Elver,Belfast,Waldo,D,Live Pounds,316.38,154541,149,50
2020,Elver,Blue Hill,Hancock,C,Live Pounds,200.59,99340.11,98,34
2020,Elver,Calais,Washington,A,Live Pounds,115.79,55468.59,56,33
2020,Elver,Camden,Knox,D,Live Pounds,240.57,121144.85,113,40
2020,Elver,Ellsworth,Hancock,B,Live Pounds,940.64,537112.86,174,92
2020,Elver,Falmouth,Cumberland,F,Live Pounds,705.3,383368.87,81,27
2020,Elver,Franklin,Hancock,B,Live Pounds,379.74,192874.95,100,38
2020,Elver,Friendship,Knox,D,Live Pounds,25.73,11795.65,8,7
2020,Elver,Gouldsboro,Hancock,A,Live Pounds,193.72,94324.38,75,32
2020,Elver,Jonesport,Washington,A,Live Pounds,45.02,21171.88,59,33
2020,Elver,Kennebunk,York,G,Live Pounds,189.6,108933.84,30,16
2020,Elver,Lincolnville,Waldo,D,Live Pounds,73.85,34987.25,26,4
2020,Elver,Machias,Washington,A,Live Pounds,703.92,367037.24,234,82
2020,Elver,Orland,Hancock,D,Live Pounds,483.02,244630.03,161,58
2020,Elver,Other Hancock,Hancock,B,Live Pounds,45.42,22887.5,26,11
2020,Elver,Other Maine,Not-Specified,UK,Live Pounds,1678.08,848400.56,736,242
2020,Elver,Pemaquid,Lincoln,E,Live Pounds,578.98,323446.46,259,73
2020,Elver,Portland,Cumberland,F,Live Pounds,581.55,300969.65,194,79
2020,Elver,Rockport,Knox,D,Live Pounds,107.87,54008.3,57,16
2020,Elver,Sullivan,Hancock,B,Live Pounds,282.02,144016.75,67,29
2020,Elver,Surry,Hancock,B,Live Pounds,146.58,76630.38,103,42
2020,Elver,Waldoboro,Lincoln,D,Live Pounds,693.42,369967.35,329,62
2020,Elver,Warren,Knox,D,Live Pounds,618.26,333643.62,199,49
2020,Elver,Winter Harbor,Hancock,B,Live Pounds,46.91,22676.25,35,16
2020,Elver,Yarmouth,Cumberland,F,Live Pounds,117.7,64158.75,39,15
2020,Flounder Atlantic Witch (Gray Sole),Portland,Cumberland,F,Live Pounds,71827.2,106581.9,251,20
2020,Haddock,Other Maine,Not-Specified,UK,Live Pounds,15246.14,23896.73,62,13
2020,Haddock,Portland,Cumberland,F,Live Pounds,201118.01,306235.9,283,27
2020,Hake White,Other Maine,Not-Specified,UK,Live Pounds,21246.37,22791.02,51,6
2020,Hake White,Portland,Cumberland,F,Live Pounds,327898.75,349356.99,355,22
2020,Halibut Atlantic,Friendship,Knox,D,Live Pounds,1287.39,8061,12,6
2020,Halibut Atlantic,Jonesport,Washington,A,Live Pounds,3113.07,13414.9,18,13
2020,Halibut Atlantic,Machiasport,Washington,A,Live Pounds,3566.73,16416.25,18,9
2020,Halibut Atlantic,Milbridge,Washington,A,Live Pounds,878.45,4660.75,11,5
2020,Halibut Atlantic,Other Maine,Not-Specified,UK,Live Pounds,17884.75,87099.48,156,70
2020,Halibut Atlantic,Port Clyde,Knox,D,Live Pounds,2542.65,15665.45,39,4
2020,Halibut Atlantic,Portland,Cumberland,F,Live Pounds,3536.72,24367.48,55,14
2020,Halibut Atlantic,Southwest Harbor,Hancock,B,Live Pounds,1299.53,6228.575,18,9
2020,Halibut Atlantic,Spruce Head,Knox,D,Live Pounds,1635.55,10584.83,16,4
2020,Herring Atlantic,Jonesport,Washington,A,Live Pounds,331600,118040,9,4
2020,Herring Atlantic,Other Maine,Not-Specified,UK,Live Pounds,973597,350831.97,33,14
2020,Herring Atlantic,Portland,Cumberland,F,Live Pounds,5348750,2019230.5,65,9
2020,Herring Atlantic,Rockland,Knox,D,Live Pounds,4883772,1718221.7,73,9
2020,Lobster American,Addison,Washington,A,Live Pounds,1195520.64,5095455.864,2838,70
2020,Lobster American,Bailey Island,Cumberland,F,Live Pounds,1141768.03,5024406.893,3593,68
2020,Lobster American,Bar Harbor,Hancock,B,Live Pounds,1031844.8,4846479.888,1667,44
2020,Lobster American,Bass Harbor,Hancock,B,Live Pounds,1933068.9,8841972.2,4282,91
2020,Lobster American,Beals,Washington,A,Live Pounds,5684260.3,17651647.09,12819,281
2020,Lobster American,Bernard,Hancock,B,Live Pounds,631276,2678022,1506,44
2020,Lobster American,Biddeford Pool,York,G,Live Pounds,153180.8,654295.325,597,11
2020,Lobster American,Blue Hill,Hancock,C,Live Pounds,793635.65,3149131.836,2257,60
2020,Lobster American,Boothbay,Lincoln,E,Live Pounds,383177.1,1751437.465,1805,39
2020,Lobster American,Boothbay Harbor,Lincoln,E,Live Pounds,1279146.17,5747716.602,3346,62
2020,Lobster American,Bremen,Lincoln,D,Live Pounds,564724,2223946.79,2727,51
2020,Lobster American,Bucks Harbor,Washington,A,Live Pounds,77566.84,289030.62,152,9
2020,Lobster American,Cape Elizabeth,Cumberland,F,Live Pounds,50006,232019.25,395,12
2020,Lobster American,Cape Porpoise,York,G,Live Pounds,823470.1,3773330.295,2623,39
2020,Lobster American,Corea,Hancock,A,Live Pounds,2020096.5,8423202.65,3560,52
2020,Lobster American,Cundys Harbor,Cumberland,F,Live Pounds,2206451.5,9579935.455,6437,104
2020,Lobster American,Cushing,Knox,D,Live Pounds,1833566.6,8753265.9,3372,65
2020,Lobster American,Cutler,Washington,A,Live Pounds,1151198.5,3603337.445,1736,45
2020,Lobster American,Eastport,Washington,A,Live Pounds,755051.6,3675624.18,1433,41
2020,Lobster American,Five Islands,Sagadahoc,E,Live Pounds,369866.94,1678498.59,1392,56
2020,Lobster American,Freeport,Cumberland,F,Live Pounds,223481.81,1065381.09,391,11
2020,Lobster American,Frenchboro,Hancock,B,Live Pounds,165834.99,731186.3,477,9
2020,Lobster American,Friendship,Knox,D,Live Pounds,4117244.7,19112713.17,8800,159
2020,Lobster American,Gouldsboro,Hancock,A,Live Pounds,209000,845434.05,530,15
2020,Lobster American,Gouldsboro,Hancock,B,Live Pounds,363751,1549531.35,848,15
2020,Lobster American,Hancock,Hancock,B,Live Pounds,396839,1689224.4,1004,27
2020,Lobster American,Harpswell,Cumberland,F,Live Pounds,2683622.38,11864595.91,7071,122
2020,Lobster American,Harrington,Washington,A,Live Pounds,2179263.01,10157404.38,2172,57
2020,Lobster American,Jonesport,Washington,A,Live Pounds,2135527.6,6865855.752,4231,142
2020,Lobster American,Kittery,York,G,Live Pounds,1106241.02,4827867.744,4139,54
2020,Lobster American,Lamoine,Hancock,B,Live Pounds,365466.2,1691940.88,412,12
2020,Lobster American,Lubec,Washington,A,Live Pounds,354326.72,1645830.661,683,25
2020,Lobster American,Machiasport,Washington,A,Live Pounds,1682902.66,5682086.83,3443,66
2020,Lobster American,Matinicus,Knox,C,Live Pounds,1013081.57,4317682.991,1378,51
2020,Lobster American,Milbridge,Washington,A,Live Pounds,2397205.15,10069956.55,5672,92
2020,Lobster American,Mount Desert,Hancock,B,Live Pounds,227473.2,1101328.875,281,10
2020,Lobster American,New Harbor,Lincoln,E,Live Pounds,957839.01,4172444.485,2710,46
2020,Lobster American,North Haven,Knox,C,Live Pounds,328697,1389418.803,662,24
2020,Lobster American,Northeast Harbor,Hancock,B,Live Pounds,45570.6,217296.26,232,18
2020,Lobster American,Ogunquit,York,G,Live Pounds,502357.3,2244682.345,1181,20
2020,Lobster American,Ogunquit,York,UK,Live Pounds,191,620.75,1,1
2020,Lobster American,Other Hancock,Hancock,B,Live Pounds,307483.4,1383937.755,493,26
2020,Lobster American,Other Hancock,Hancock,UK,Live Pounds,25762.29,109627.195,124,5
2020,Lobster American,Other Maine,Not-Specified,UK,Live Pounds,12318095.12,53063487.41,26519,625
2020,Lobster American,Phippsburg,Sagadahoc,E,Live Pounds,121691,490158.92,615,13
2020,Lobster American,Port Clyde,Knox,D,Live Pounds,1368037,5809401.175,3140,63
2020,Lobster American,Portland,Cumberland,F,Live Pounds,2510389.97,11757568.77,6287,176
2020,Lobster American,Prospect Harbor,Hancock,A,Live Pounds,877834,4010434.55,1568,39
2020,Lobster American,Rockport,Knox,D,Live Pounds,554381.64,2346397.051,1162,23
2020,Lobster American,Round Pond,Lincoln,D,Live Pounds,274215,1064719.35,1240,24
2020,Lobster American,Saco,York,G,Live Pounds,56506.62,253306.875,385,11
2020,Lobster American,Scarborough,Cumberland,G,Live Pounds,607282.56,2807894.241,1851,27
2020,Lobster American,Sorrento,Hancock,B,Live Pounds,589283.8,2726452.14,912,17
2020,Lobster American,South Bristol,Lincoln,E,Live Pounds,1217376,5144184.59,4320,85
2020,Lobster American,Southport,Lincoln,E,Live Pounds,457108.25,1916723.888,2036,32
2020,Lobster American,Southwest Harbor,Hancock,B,Live Pounds,2538315.5,11708062.14,5166,121
2020,Lobster American,Spruce Head,Knox,D,Live Pounds,3968133.86,16533560.83,7845,150
2020,Lobster American,Steuben,Washington,A,Live Pounds,1625917.8,7047055.35,2950,63
2020,Lobster American,Stonington,Hancock,C,Live Pounds,11202565.05,43659183.49,24501,385
2020,Lobster American,Sullivan,Hancock,B,Live Pounds,125145,522188.3,242,7
2020,Lobster American,Swans Island,Hancock,B,Live Pounds,1831771.21,7709380.566,4131,86
2020,Lobster American,Tenants Harbor,Knox,D,Live Pounds,1692396,7059463.2,4182,80
2020,Lobster American,Vinalhaven,Knox,C,Live Pounds,7472659.5,33440683.93,14560,209
2020,Lobster American,York,York,G,Live Pounds,676558.12,3146685.215,1509,23
2020,Mackerel Atlantic,Portland,Cumberland,F,Live Pounds,925433.2,338418.68,30,6
2020,Menhaden Atlantic,Addison,Washington,A,Live Pounds,10500,2761.5,0,4
2020,Menhaden Atlantic,Bailey Island,Cumberland,F,Live Pounds,798785,210080.455,0,7
2020,Menhaden Atlantic,Blue Hill,Hancock,C,Live Pounds,57620,15154.06,1,6
2020,Menhaden Atlantic,Blue Hill,Hancock,UK,Live Pounds,17920,4712.96,0,2
2020,Menhaden Atlantic,Boothbay,Lincoln,E,Live Pounds,28125,7396.875,0,5
2020,Menhaden Atlantic,Boothbay Harbor,Lincoln,E,Live Pounds,1754898,461538.174,0,17
2020,Menhaden Atlantic,Bremen,Lincoln,D,Live Pounds,816990,214868.37,0,11
2020,Menhaden Atlantic,Cape Porpoise,York,G,Live Pounds,174077,45782.251,0,4
2020,Menhaden Atlantic,Cliff Island,Cumberland,F,Live Pounds,1485,390.555,0,4
2020,Menhaden Atlantic,Cundys Harbor,Cumberland,F,Live Pounds,860430,226293.09,0,12
2020,Menhaden Atlantic,Cushing,Knox,D,Live Pounds,573820,150914.66,19,11
2020,Menhaden Atlantic,Deer Isle,Hancock,C,Live Pounds,219865,57824.495,0,7
2020,Menhaden Atlantic,Freeport,Cumberland,F,Live Pounds,70495,18540.185,0,7
2020,Menhaden Atlantic,Friendship,Knox,D,Live Pounds,2344605,616631.115,185,22
2020,Menhaden Atlantic,Harpswell,Cumberland,F,Live Pounds,2992730,787087.99,0,30
2020,Menhaden Atlantic,Islesboro,Waldo,D,Live Pounds,49615,13048.745,0,5
2020,Menhaden Atlantic,Islesford,Hancock,B,Live Pounds,21380,5622.94,16,3
2020,Menhaden Atlantic,Jonesport,Washington,A,Live Pounds,12000,3156,0,3
2020,Menhaden Atlantic,Kennebunkport,York,G,Live Pounds,368035,96793.205,23,4
2020,Menhaden Atlantic,Long Island,Cumberland,F,Live Pounds,67087,17643.881,0,3
2020,Menhaden Atlantic,Matinicus Isle,Knox,C,Live Pounds,25000,6575,0,3
2020,Menhaden Atlantic,Milbridge,Washington,A,Live Pounds,102005,26827.315,0,12
2020,Menhaden Atlantic,New Harbor,Lincoln,E,Live Pounds,807155,212281.765,5,12
2020,Menhaden Atlantic,North Haven,Knox,C,Live Pounds,101660,26736.58,0,5
2020,Menhaden Atlantic,Other Maine,Not-Specified,UK,Live Pounds,1398838,367894.394,16,53
2020,Menhaden Atlantic,Owls Head,Knox,D,Live Pounds,145850,38358.55,0,4
2020,Menhaden Atlantic,Phippsburg,Sagadahoc,E,Live Pounds,579885,152509.755,3,15
2020,Menhaden Atlantic,Port Clyde,Knox,D,Live Pounds,747140,196497.82,48,13
2020,Menhaden Atlantic,Portland,Cumberland,F,Live Pounds,4596092,1208772.196,93,32
2020,Menhaden Atlantic,Rockland,Knox,D,Live Pounds,715872,188274.336,1,13
2020,Menhaden Atlantic,Round Pond,Lincoln,D,Live Pounds,468282,123158.166,0,6
2020,Menhaden Atlantic,Scarborough,Cumberland,G,Live Pounds,398170,104718.71,0,4
2020,Menhaden Atlantic,Sebasco,Sagadahoc,F,Live Pounds,141940,37330.22,13,9
2020,Menhaden Atlantic,Small Point,Sagadahoc,E,Live Pounds,52385,13777.255,0,3
2020,Menhaden Atlantic,Sorrento,Hancock,B,Live Pounds,598150,157313.45,91,5
2020,Menhaden Atlantic,South Bristol,Lincoln,E,Live Pounds,1076785,283194.455,64,9
2020,Menhaden Atlantic,Spruce Head,Knox,D,Live Pounds,711755,187191.565,6,11
2020,Menhaden Atlantic,Spruce Head Island,Knox,UK,Live Pounds,152750,40173.25,0,5
2020,Menhaden Atlantic,St. George,Knox,D,Live Pounds,102590,26981.17,7,4
2020,Menhaden Atlantic,Steuben,Washington,A,Live Pounds,85150,22394.45,0,5
2020,Menhaden Atlantic,Stonington,Hancock,C,Live Pounds,1445513.5,380170.049,0,31
2020,Menhaden Atlantic,Tenants Harbor,Knox,D,Live Pounds,203111,53418.193,21,11
2020,Menhaden Atlantic,UK,UK,UK,Live Pounds,46700,12282.1,0,9
2020,Menhaden Atlantic,Vinalhaven,Knox,C,Live Pounds,919096,241722.248,25,24
2020,Menhaden Atlantic,Waldoboro,Lincoln,D,Live Pounds,20510,5394.13,0,3
2020,Menhaden Atlantic,West Point,Sagadahoc,F,Live Pounds,128730,33855.99,0,9
2020,Menhaden Atlantic,Westport Island,Lincoln,E,Live Pounds,5350,1407.05,0,3
2020,Menhaden Atlantic,Yarmouth,Cumberland,F,Live Pounds,29285,7701.955,0,6
2020,Monkfish,Portland,Cumberland,F,Live Pounds,708691.02,295617.22,391,23
2020,Mussel Blue Sea,Other Maine,Not-Specified,UK,Live Pounds,9185540.46,2700385.825,1065,13
2020,Oyster Eastern / American,Brunswick,Cumberland,F,Live Pounds,101119.25,270548.33,180,16
2020,Oyster Eastern / American,Damariscotta,Lincoln,E,Live Pounds,598848.04,1636822.3,420,26
2020,Oyster Eastern / American,Freeport,Cumberland,F,Live Pounds,54921.29,149478.73,275,14
2020,Oyster Eastern / American,Georgetown,Sagadahoc,E,Live Pounds,39516.47,150387.8,103,9
2020,Oyster Eastern / American,Harpswell,Cumberland,F,Live Pounds,26377.59,73802.28,197,25
2020,Oyster Eastern / American,New Meadows,Sagadahoc,UK,Live Pounds,12187.8,31721.63,33,7
2020,Oyster Eastern / American,Newcastle,Lincoln,E,Live Pounds,19829.94,53978.59,61,5
2020,Oyster Eastern / American,Other Maine,Not-Specified,UK,Live Pounds,797870.49,2059594.03,1297,48
2020,Oyster Eastern / American,Phippsburg,Sagadahoc,E,Live Pounds,2912.48,8484.45,36,3
2020,Oyster Eastern / American,Portland,Cumberland,F,Live Pounds,1761685.03,142523.91,150,11
2020,Oyster Eastern / American,West Bath,Sagadahoc,E,Live Pounds,67702.09,188615.84,271,7
2020,Oyster Eastern / American,Yarmouth,Cumberland,F,Live Pounds,7181.56,20540.58,58,7
2020,Oyster European Flat,Harpswell,Cumberland,F,Live Pounds,9926.12,19830.65,39,5
2020,Oyster European Flat,Other Maine,Not-Specified,UK,Live Pounds,28348.19,37135.75,96,12
2020,Periwinkle Common,Lubec,Washington,A,Live Pounds,39351.18,46052.71,559,57
2020,Periwinkle Common,Other Maine,Not-Specified,UK,Live Pounds,224950.56,251173.5,1860,233
2020,Plaice American (Dab),Portland,Cumberland,F,Live Pounds,89279.1,115074.9,260,19
2020,Pollock,Other Maine,Not-Specified,UK,Live Pounds,9126.73,12338.04,43,9
2020,Pollock,Portland,Cumberland,F,Live Pounds,409252.3,532613.2,336,27
2020,Redfish Acadian Ocean Perch,Other Maine,Not-Specified,UK,Live Pounds,1601,987.23,30,6
2020,Redfish Acadian Ocean Perch,Portland,Cumberland,F,Live Pounds,52753,28264.22,178,20
2020,Rockweed,Other Maine,Not-Specified,UK,Live Pounds,15562783,713520.923,1092,33
2020,Sandworms,Other Maine,Not-Specified,UK,Live Pounds,235998.14,2102154.72,9616,215
2020,Scallop Sea,Addison,Washington,A,Meat Pounds,6853,78294.125,63,6
2020,Scallop Sea,Bass Harbor,Hancock,B,Meat Pounds,9510,95499.215,109,11
2020,Scallop Sea,Beals,Washington,A,Meat Pounds,101541,1029920.945,930,49
2020,Scallop Sea,Blue Hill,Hancock,C,Meat Pounds,4968,53739.05,54,10
2020,Scallop Sea,Brooklin,Hancock,C,Meat Pounds,10148,101148.185,113,6
2020,Scallop Sea,Brooksville,Hancock,C,Meat Pounds,1010,10291.33,12,3
2020,Scallop Sea,Cutler,Washington,A,Meat Pounds,69743,654691.465,606,29
2020,Scallop Sea,Eastport,Washington,A,Meat Pounds,30463,328044.825,362,25
2020,Scallop Sea,Edmunds,Washington,A,Meat Pounds,15390,158462.405,184,17
2020,Scallop Sea,Jonesport,Washington,A,Meat Pounds,32160,333514.489,282,28
2020,Scallop Sea,Lubec,Washington,A,Meat Pounds,67091,678439.021,748,37
2020,Scallop Sea,Machiasport,Washington,A,Meat Pounds,27591,277808.605,235,21
2020,Scallop Sea,Milbridge,Washington,A,Meat Pounds,4475,55330.325,48,10
2020,Scallop Sea,Other Hancock,Hancock,B,Meat Pounds,2075,29287.925,21,3
2020,Scallop Sea,Other Hancock,Hancock,UK,Meat Pounds,1014,10388.7,7,4
2020,Scallop Sea,Other Maine,Not-Specified,UK,Meat Pounds,64294,698339.413,662,79
2020,Scallop Sea,Pembroke,Washington,A,Meat Pounds,41013,466526.425,483,63
2020,Scallop Sea,Perry,Washington,A,Meat Pounds,5170,51041.9,67,15
2020,Scallop Sea,Port Clyde,Knox,D,Meat Pounds,1131,11334.25,19,3
2020,Scallop Sea,Portland,Cumberland,F,Meat Pounds,29408,305866.9,157,22
2020,Scallop Sea,South Thomaston,Knox,D,Meat Pounds,1048,11895.5,30,3
2020,Scallop Sea,Southwest Harbor,Hancock,B,Meat Pounds,9735,84627.735,113,11
2020,Scallop Sea,Spruce Head,Knox,D,Meat Pounds,27871,289232.67,240,13
2020,Scallop Sea,Steuben,Washington,A,Meat Pounds,7615,63903.78,46,5
2020,Scallop Sea,Stonington,Hancock,C,Meat Pounds,103291,1097373.985,1189,47
2020,Sea Urchin,Lubec,Washington,A,Live Pounds,425740,1306065.8,896,56
2020,Sea Urchin,Milbridge,Washington,A,Live Pounds,10135,31450.8,28,7
2020,Sea Urchin,Other Maine,Not-Specified,UK,Live Pounds,306615,900911.45,601,64
2020,Sea Urchin,Rockland,Knox,D,Live Pounds,221189,689899.05,310,32
2020,Sea Urchin,Stonington,Hancock,C,Live Pounds,254542,738179.21,468,25
2020,Sea Urchin,Whiting,Washington,A,Live Pounds,18100,48294,37,15
2020,Sea Urchin,Winter Harbor,Hancock,B,Live Pounds,45176,150413.9,93,9
2020,Squid Short-Finned,Other Maine,Not-Specified,UK,Live Pounds,713.25,1426.5,9,4
2020,Tuna Atlantic Bluefin,Cushing,Knox,D,Live Pounds,10550.94,44345.78,30,6
2020,Tuna Atlantic Bluefin,Friendship,Knox,D,Live Pounds,27899.61,105625.96,81,25
2020,Tuna Atlantic Bluefin,Harpswell,Cumberland,F,Live Pounds,41594,158564.86,109,29
2020,Tuna Atlantic Bluefin,Kennebunk,York,G,Live Pounds,9048.75,32483.36,25,5
2020,Tuna Atlantic Bluefin,Kennebunkport,York,G,Live Pounds,17287.5,75389.1,45,12
2020,Tuna Atlantic Bluefin,Kittery,York,G,Live Pounds,6471.25,19395,21,9
2020,Tuna Atlantic Bluefin,Ogunquit,York,G,Live Pounds,12786.25,43523.89,19,5
2020,Tuna Atlantic Bluefin,Other Maine,Not-Specified,UK,Live Pounds,117124.65,470500.88,325,92
2020,Tuna Atlantic Bluefin,Port Clyde,Knox,D,Live Pounds,5472.5,17771.33,17,9
2020,Tuna Atlantic Bluefin,Portland,Cumberland,F,Live Pounds,156411.79,633432.14,402,75
2020,Tuna Atlantic Bluefin,Saco,York,G,Live Pounds,39977.1,162876.14,122,29
2020,Tuna Atlantic Bluefin,South Bristol,Lincoln,E,Live Pounds,11476.25,44293.94,33,9
2020,Tuna Atlantic Bluefin,Tenants Harbor,Knox,D,Live Pounds,8343.75,31854.44,25,5
2020,Tuna Atlantic Bluefin,Wells,York,G,Live Pounds,14557.88,54863,35,9
2020,Tuna Atlantic Bluefin,Yarmouth,Cumberland,F,Live Pounds,1898.75,3835,5,5
2020,Tuna Atlantic Bluefin,York,York,G,Live Pounds,14666.25,55891.13,41,13
2020,Unidentified Catch,Other Maine,Not-Specified,UK,Live Pounds,17745412.31,39746949.75,664,78
2021,Bloodworms,Other Hancock,Hancock,UK,Live Pounds,31777.98,562791.44,4079,147
2021,Bloodworms,Other Maine,Not-Specified,UK,Live Pounds,240057.87,4691912.87,22567,444
2021,Bloodworms,Wiscasset,Lincoln,E,Live Pounds,30049.55,536420.11,3117,76
2021,Clam Northern Quahog / Hard,Brunswick,Cumberland,F,Live Pounds,634082.41,1407972.4,3019,94
2021,Clam Northern Quahog / Hard,Damariscotta,Lincoln,E,Live Pounds,2125.23,3575.46,18,10
2021,Clam Northern Quahog / Hard,Freeport,Cumberland,F,Live Pounds,3262.65,5733.57,35,15
2021,Clam Northern Quahog / Hard,Harpswell,Cumberland,F,Live Pounds,213414.14,496790.2,1541,49
2021,Clam Northern Quahog / Hard,Other Maine,Not-Specified,UK,Live Pounds,192023.07,364335,777,63
2021,Clam Northern Quahog / Hard,Waldoboro,Lincoln,D,Live Pounds,2902.94,6542.83,29,3
2021,Clam Northern Quahog / Hard,West Bath,Sagadahoc,E,Live Pounds,388855.11,934901.87,2018,64
2021,Clam Ocean Quahog,Jonesport,Washington,A,Live Pounds,1434478,687292,0,3
2021,Clam Razor Atlantic,Damariscotta,Lincoln,E,Live Pounds,299,1181,5,5
2021,Clam Razor Atlantic,Other Maine,Not-Specified,UK,Live Pounds,14201,60701,111,30
2021,Clam Razor Atlantic,Waldoboro,Lincoln,D,Live Pounds,299,1139.5,7,4
2021,Clam Soft,Addison,Washington,A,Live Pounds,141623.62,469114.75,1246,64
2021,Clam Soft,Boothbay,Lincoln,E,Live Pounds,95093.18,329806,914,29
2021,Clam Soft,Boothbay Harbor,Lincoln,E,Live Pounds,11741.33,41113.1,94,15
2021,Clam Soft,Bremen,Lincoln,D,Live Pounds,123396.88,379393.94,1296,51
2021,Clam Soft,Bristol,Lincoln,D,Live Pounds,18967.32,63049.32,236,20
2021,Clam Soft,Brooklin,Hancock,C,Live Pounds,11097.48,32758.47,102,11
2021,Clam Soft,Brooksville,Hancock,C,Live Pounds,33934.62,100974.8,435,12
2021,Clam Soft,Brunswick,Cumberland,F,Live Pounds,616343.55,2250402.52,5387,116
2021,Clam Soft,Cushing,Knox,D,Live Pounds,259568.11,935864.3,2432,122
2021,Clam Soft,Cutler,Washington,A,Live Pounds,341924.71,1087154.978,3771,118
2021,Clam Soft,Damariscotta,Lincoln,E,Live Pounds,37312.73,119402.5,498,37
2021,Clam Soft,Deer Isle,Hancock,C,Live Pounds,232780.59,723759.334,2128,91
2021,Clam Soft,Eastport,Washington,A,Live Pounds,38404.7,141447.725,451,29
2021,Clam Soft,Franklin,Hancock,B,Live Pounds,331207.71,1048096.111,2397,73
2021,Clam Soft,Freeport,Cumberland,F,Live Pounds,435150.64,1584387.88,2904,70
2021,Clam Soft,Friendship,Knox,D,Live Pounds,100618.98,346770.45,1166,51
2021,Clam Soft,Georgetown,Sagadahoc,E,Live Pounds,62896.66,219475.48,846,15
2021,Clam Soft,Gouldsboro,Hancock,A,Live Pounds,42201.7,132444.8,433,22
2021,Clam Soft,Hancock,Hancock,B,Live Pounds,24606.06,75038.37,273,41
2021,Clam Soft,Harpswell,Cumberland,F,Live Pounds,213483.87,766701.9,2109,52
2021,Clam Soft,Harrington,Washington,A,Live Pounds,291565.42,874098.36,2905,75
2021,Clam Soft,Jonesboro,Washington,A,Live Pounds,193184.13,670832.85,1429,44
2021,Clam Soft,Jonesport,Washington,A,Live Pounds,238535.01,729239.57,2489,120
2021,Clam Soft,Lamoine,Hancock,B,Live Pounds,40184.22,113619.905,487,42
2021,Clam Soft,Lubec,Washington,A,Live Pounds,421002.21,1399782.14,5157,105
2021,Clam Soft,Machias,Washington,A,Live Pounds,77203.7,250312.225,668,47
2021,Clam Soft,Machiasport,Washington,A,Live Pounds,455403.84,1468343.168,3693,141
2021,Clam Soft,Milbridge,Washington,A,Live Pounds,213252.5,667617.7,2168,65
2021,Clam Soft,Newcastle,Lincoln,E,Live Pounds,5020.91,22819.6,30,16
2021,Clam Soft,Other Maine,Not-Specified,UK,Live Pounds,247535.55,818214.59,2591,176
2021,Clam Soft,Pembroke,Washington,A,Live Pounds,82483.05,230166.7,1203,58
2021,Clam Soft,Perry,Washington,A,Live Pounds,104519.32,382161.13,1895,133
2021,Clam Soft,Phippsburg,Sagadahoc,E,Live Pounds,79910.64,262269.38,996,23
2021,Clam Soft,Roque Bluffs,Washington,A,Live Pounds,98983.4,341589.726,804,25
2021,Clam Soft,Scarborough,Cumberland,G,Live Pounds,445252.44,1512729.4,2814,42
2021,Clam Soft,Sorrento,Hancock,B,Live Pounds,4609.86,13153.45,52,15
2021,Clam Soft,South Bristol,Lincoln,E,Live Pounds,231384.68,778802.65,1870,47
2021,Clam Soft,St. George,Knox,D,Live Pounds,97999.9,330402.25,887,51
2021,Clam Soft,Steuben,Washington,A,Live Pounds,9427.57,34583.2,137,12
2021,Clam Soft,Stonington,Hancock,C,Live Pounds,61661.55,176713.892,628,25
2021,Clam Soft,Sullivan,Hancock,B,Live Pounds,153714.64,576810.886,1187,73
2021,Clam Soft,Swans Island,Hancock,B,Live Pounds,44930.76,140897.535,351,13
2021,Clam Soft,Trenton,Hancock,B,Live Pounds,2672.18,9961.84,49,13
2021,Clam Soft,Vinalhaven,Knox,C,Live Pounds,70198.82,252992.8,529,54
2021,Clam Soft,Waldoboro,Lincoln,D,Live Pounds,464093.71,1534636,4961,178
2021,Clam Soft,West Bath,Sagadahoc,E,Live Pounds,94135.32,365019,665,29
2021,Clam Soft,Westport Island,Lincoln,E,Live Pounds,10418.83,43427.5,118,5
2021,Clam Soft,Whiting,Washington,A,Live Pounds,38225.35,126825.2,310,20
2021,Clam Soft,Wiscasset,Lincoln,E,Live Pounds,30200.29,110515.9,335,19
2021,Clam Soft,Woolwich,Sagadahoc,E,Live Pounds,14977.99,49562.1,166,10
2021,Clam Soft,Yarmouth,Cumberland,F,Live Pounds,38433.94,140091.6,184,15
2021,Clam Surf / Hen,Other Maine,Not-Specified,UK,Live Pounds,15998.63,7895,18,3
2021,Cod Atlantic,Other Maine,Not-Specified,UK,Live Pounds,47216.65,128539.82,295,25
2021,Crab Atlantic Rock,Other Maine,Not-Specified,UK,Live Pounds,1048764.02,752020.38,5887,302
